Time(s),Pressure,Temperature,inH2O to Pa,Pa to m/s,m/s to mph
32.841,0.05,39.71,0.012442,4.444007915,9.940979066
32.881,0.05,39.71,0.012442,4.444007915,9.940979066
32.921,0.05,39.71,0.012442,4.444007915,9.940979066
32.961,0.06,39.71,0.0149304,4.868166762,10.88979696
33.001,0.06,39.71,0.0149304,4.868166762,10.88979696
33.041,0.06,39.71,0.0149304,4.868166762,10.88979696
33.081,0.06,39.71,0.0149304,4.868166762,10.88979696
33.121,0.06,39.71,0.0149304,4.868166762,10.88979696
33.161,0.05,39.71,0.012442,4.444007915,9.940979066
33.201,0.05,39.71,0.012442,4.444007915,9.940979066
33.241,0.06,39.71,0.0149304,4.868166762,10.88979696
33.281,0.07,39.71,0.0174188,5.258221076,11.76232505
33.32,0.07,39.71,0.0174188,5.258221076,11.76232505
33.361,0.07,39.71,0.0174188,5.258221076,11.76232505
33.405,0.09,39.71,0.0223956,5.962262274,13.33722297
33.445,0.08,39.71,0.0199072,5.621274781,12.57445441
33.485,0.07,39.71,0.0174188,5.258221076,11.76232505
33.525,0.07,39.71,0.0174188,5.258221076,11.76232505
33.565,0.07,39.71,0.0174188,5.258221076,11.76232505
33.606,0.07,39.71,0.0174188,5.258221076,11.76232505
33.646,0.07,39.71,0.0174188,5.258221076,11.76232505
33.686,0.05,39.71,0.012442,4.444007915,9.940979066
33.726,0.06,39.71,0.0149304,4.868166762,10.88979696
33.766,0.06,39.71,0.0149304,4.868166762,10.88979696
33.806,0.05,39.71,0.012442,4.444007915,9.940979066
33.846,0.05,39.71,0.012442,4.444007915,9.940979066
33.886,0.06,39.71,0.0149304,4.868166762,10.88979696
33.926,0.06,39.71,0.0149304,4.868166762,10.88979696
33.966,0.05,39.71,0.012442,4.444007915,9.940979066
34.007,0.06,39.71,0.0149304,4.868166762,10.88979696
34.046,0.05,39.71,0.012442,4.444007915,9.940979066
34.086,0.05,39.71,0.012442,4.444007915,9.940979066
34.126,0.05,39.71,0.012442,4.444007915,9.940979066
34.166,0.05,39.71,0.012442,4.444007915,9.940979066
34.206,0.05,39.71,0.012442,4.444007915,9.940979066
34.246,0.04,39.71,0.0099536,3.974841516,8.891481981
34.286,0.04,39.71,0.0099536,3.974841516,8.891481981
34.326,0.04,39.71,0.0099536,3.974841516,8.891481981
34.366,0.05,39.71,0.012442,4.444007915,9.940979066
34.406,0.05,39.71,0.012442,4.444007915,9.940979066
34.446,0.05,39.71,0.012442,4.444007915,9.940979066
34.487,0.05,39.71,0.012442,4.444007915,9.940979066
34.527,0.05,39.71,0.012442,4.444007915,9.940979066
34.567,0.04,39.71,0.0099536,3.974841516,8.891481981
34.612,0.05,39.71,0.012442,4.444007915,9.940979066
34.652,0.05,39.71,0.012442,4.444007915,9.940979066
34.692,0.05,39.71,0.012442,4.444007915,9.940979066
34.732,0.04,39.71,0.0099536,3.974841516,8.891481981
34.771,0.04,39.71,0.0099536,3.974841516,8.891481981
34.812,0.04,39.71,0.0099536,3.974841516,8.891481981
34.852,0.05,39.71,0.012442,4.444007915,9.940979066
34.892,0.05,39.71,0.012442,4.444007915,9.940979066
34.932,0.05,39.71,0.012442,4.444007915,9.940979066
34.972,0.06,39.71,0.0149304,4.868166762,10.88979696
35.012,0.06,39.71,0.0149304,4.868166762,10.88979696
35.052,0.05,39.71,0.012442,4.444007915,9.940979066
35.092,0.05,39.71,0.012442,4.444007915,9.940979066
35.132,0.05,39.71,0.012442,4.444007915,9.940979066
35.172,0.05,39.71,0.012442,4.444007915,9.940979066
35.212,0.05,39.71,0.012442,4.444007915,9.940979066
35.252,0.05,39.71,0.012442,4.444007915,9.940979066
35.292,0.05,39.71,0.012442,4.444007915,9.940979066
35.332,0.05,39.71,0.012442,4.444007915,9.940979066
35.372,0.05,39.71,0.012442,4.444007915,9.940979066
35.411,0.05,39.71,0.012442,4.444007915,9.940979066
35.451,0.06,39.71,0.0149304,4.868166762,10.88979696
35.491,0.06,39.71,0.0149304,4.868166762,10.88979696
35.531,0.06,39.71,0.0149304,4.868166762,10.88979696
35.571,0.06,39.71,0.0149304,4.868166762,10.88979696
35.611,0.05,39.71,0.012442,4.444007915,9.940979066
35.651,0.05,39.71,0.012442,4.444007915,9.940979066
35.692,0.05,39.71,0.012442,4.444007915,9.940979066
35.732,0.04,39.71,0.0099536,3.974841516,8.891481981
35.772,0.04,39.71,0.0099536,3.974841516,8.891481981
35.816,0.04,39.71,0.0099536,3.974841516,8.891481981
35.856,0.05,39.71,0.012442,4.444007915,9.940979066
35.896,0.05,39.71,0.012442,4.444007915,9.940979066
35.936,0.05,39.71,0.012442,4.444007915,9.940979066
35.976,0.05,39.71,0.012442,4.444007915,9.940979066
36.017,0.05,39.71,0.012442,4.444007915,9.940979066
36.057,0.05,39.71,0.012442,4.444007915,9.940979066
36.097,0.05,39.71,0.012442,4.444007915,9.940979066
36.136,0.05,39.71,0.012442,4.444007915,9.940979066
36.176,0.05,39.71,0.012442,4.444007915,9.940979066
36.216,0.05,39.71,0.012442,4.444007915,9.940979066
36.256,0.04,39.71,0.0099536,3.974841516,8.891481981
36.296,0.05,39.71,0.012442,4.444007915,9.940979066
36.336,0.05,39.71,0.012442,4.444007915,9.940979066
36.376,0.05,39.71,0.012442,4.444007915,9.940979066
36.416,0.05,39.71,0.012442,4.444007915,9.940979066
36.457,0.05,39.71,0.012442,4.444007915,9.940979066
36.497,0.05,39.71,0.012442,4.444007915,9.940979066
36.537,0.05,39.71,0.012442,4.444007915,9.940979066
36.577,0.05,39.71,0.012442,4.444007915,9.940979066
36.617,0.05,39.71,0.012442,4.444007915,9.940979066
36.657,0.04,39.71,0.0099536,3.974841516,8.891481981
36.697,0.05,39.71,0.012442,4.444007915,9.940979066
36.737,0.05,39.71,0.012442,4.444007915,9.940979066
36.776,0.05,39.71,0.012442,4.444007915,9.940979066
36.816,0.05,39.71,0.012442,4.444007915,9.940979066
36.857,0.04,39.71,0.0099536,3.974841516,8.891481981
36.897,0.05,39.71,0.012442,4.444007915,9.940979066
36.937,0.05,39.71,0.012442,4.444007915,9.940979066
36.978,0.05,39.71,0.012442,4.444007915,9.940979066
37.029,0.05,39.71,0.012442,4.444007915,9.940979066
37.066,0.05,39.71,0.012442,4.444007915,9.940979066
37.106,0.05,39.71,0.012442,4.444007915,9.940979066
37.147,0.04,39.71,0.0099536,3.974841516,8.891481981
37.187,0.04,39.71,0.0099536,3.974841516,8.891481981
37.227,0.05,39.71,0.012442,4.444007915,9.940979066
37.267,0.04,39.71,0.0099536,3.974841516,8.891481981
37.307,0.04,39.71,0.0099536,3.974841516,8.891481981
37.347,0.04,39.71,0.0099536,3.974841516,8.891481981
37.387,0.04,39.71,0.0099536,3.974841516,8.891481981
37.427,0.05,39.71,0.012442,4.444007915,9.940979066
37.467,0.05,39.71,0.012442,4.444007915,9.940979066
37.508,0.06,39.71,0.0149304,4.868166762,10.88979696
37.548,0.06,39.71,0.0149304,4.868166762,10.88979696
37.587,0.06,39.71,0.0149304,4.868166762,10.88979696
37.627,0.05,39.71,0.012442,4.444007915,9.940979066
37.667,0.05,39.71,0.012442,4.444007915,9.940979066
37.707,0.06,39.71,0.0149304,4.868166762,10.88979696
37.747,0.06,39.71,0.0149304,4.868166762,10.88979696
37.787,0.05,39.71,0.012442,4.444007915,9.940979066
37.827,0.05,39.71,0.012442,4.444007915,9.940979066
37.868,0.05,39.71,0.012442,4.444007915,9.940979066
37.908,0.05,39.71,0.012442,4.444007915,9.940979066
37.948,0.04,39.71,0.0099536,3.974841516,8.891481981
37.988,0.05,39.71,0.012442,4.444007915,9.940979066
38.028,0.04,39.71,0.0099536,3.974841516,8.891481981
38.068,0.04,39.71,0.0099536,3.974841516,8.891481981
38.108,0.04,39.71,0.0099536,3.974841516,8.891481981
38.148,0.04,39.71,0.0099536,3.974841516,8.891481981
38.188,0.04,39.71,0.0099536,3.974841516,8.891481981
38.227,0.04,39.71,0.0099536,3.974841516,8.891481981
38.286,0.04,39.71,0.0099536,3.974841516,8.891481981
38.326,0.04,39.71,0.0099536,3.974841516,8.891481981
38.366,0.04,39.71,0.0099536,3.974841516,8.891481981
38.406,0.04,39.71,0.0099536,3.974841516,8.891481981
38.446,0.04,39.71,0.0099536,3.974841516,8.891481981
38.486,0.04,39.71,0.0099536,3.974841516,8.891481981
38.526,0.04,39.71,0.0099536,3.974841516,8.891481981
38.566,0.04,39.71,0.0099536,3.974841516,8.891481981
38.606,0.04,39.71,0.0099536,3.974841516,8.891481981
38.646,0.04,39.71,0.0099536,3.974841516,8.891481981
38.686,0.04,39.71,0.0099536,3.974841516,8.891481981
38.726,0.04,39.71,0.0099536,3.974841516,8.891481981
38.766,0.04,39.71,0.0099536,3.974841516,8.891481981
38.806,0.04,39.71,0.0099536,3.974841516,8.891481981
38.846,0.04,39.71,0.0099536,3.974841516,8.891481981
38.886,0.03,39.71,0.0074652,3.442313729,7.700249273
38.926,0.04,39.71,0.0099536,3.974841516,8.891481981
38.966,0.04,39.71,0.0099536,3.974841516,8.891481981
39.006,0.04,39.71,0.0099536,3.974841516,8.891481981
39.046,0.04,39.71,0.0099536,3.974841516,8.891481981
39.086,0.04,39.71,0.0099536,3.974841516,8.891481981
39.126,0.04,39.71,0.0099536,3.974841516,8.891481981
39.165,0.03,39.71,0.0074652,3.442313729,7.700249273
39.205,0.04,39.71,0.0099536,3.974841516,8.891481981
39.245,0.04,39.71,0.0099536,3.974841516,8.891481981
39.285,0.03,39.71,0.0074652,3.442313729,7.700249273
39.325,0.04,39.71,0.0099536,3.974841516,8.891481981
39.365,0.03,39.71,0.0074652,3.442313729,7.700249273
39.405,0.03,39.71,0.0074652,3.442313729,7.700249273
39.445,0.03,39.71,0.0074652,3.442313729,7.700249273
39.49,0.03,39.71,0.0074652,3.442313729,7.700249273
39.53,0.03,39.71,0.0074652,3.442313729,7.700249273
39.57,0.03,39.71,0.0074652,3.442313729,7.700249273
39.61,0.03,39.71,0.0074652,3.442313729,7.700249273
39.65,0.03,39.71,0.0074652,3.442313729,7.700249273
39.69,0.04,39.71,0.0099536,3.974841516,8.891481981
39.73,0.04,39.71,0.0099536,3.974841516,8.891481981
39.77,0.04,39.71,0.0099536,3.974841516,8.891481981
39.81,0.04,39.71,0.0099536,3.974841516,8.891481981
39.849,0.04,39.71,0.0099536,3.974841516,8.891481981
39.889,0.04,39.71,0.0099536,3.974841516,8.891481981
39.929,0.05,39.71,0.012442,4.444007915,9.940979066
39.969,0.06,39.71,0.0149304,4.868166762,10.88979696
40.009,0.06,39.71,0.0149304,4.868166762,10.88979696
40.049,0.06,39.71,0.0149304,4.868166762,10.88979696
40.089,0.06,39.71,0.0149304,4.868166762,10.88979696
40.129,0.06,39.71,0.0149304,4.868166762,10.88979696
40.169,0.05,39.71,0.012442,4.444007915,9.940979066
40.21,0.06,39.71,0.0149304,4.868166762,10.88979696
40.25,0.06,39.71,0.0149304,4.868166762,10.88979696
40.29,0.05,39.71,0.012442,4.444007915,9.940979066
40.33,0.06,39.71,0.0149304,4.868166762,10.88979696
40.37,0.06,39.71,0.0149304,4.868166762,10.88979696
40.41,0.06,39.71,0.0149304,4.868166762,10.88979696
40.45,0.05,39.71,0.012442,4.444007915,9.940979066
40.489,0.05,39.71,0.012442,4.444007915,9.940979066
40.529,0.06,39.71,0.0149304,4.868166762,10.88979696
40.569,0.06,39.71,0.0149304,4.868166762,10.88979696
40.609,0.06,39.71,0.0149304,4.868166762,10.88979696
40.649,0.06,39.71,0.0149304,4.868166762,10.88979696
40.694,0.06,39.71,0.0149304,4.868166762,10.88979696
40.734,0.06,39.71,0.0149304,4.868166762,10.88979696
40.774,0.06,39.71,0.0149304,4.868166762,10.88979696
40.815,0.05,39.71,0.012442,4.444007915,9.940979066
40.855,0.05,39.71,0.012442,4.444007915,9.940979066
40.895,0.05,39.71,0.012442,4.444007915,9.940979066
40.935,0.05,39.71,0.012442,4.444007915,9.940979066
40.975,0.05,39.71,0.012442,4.444007915,9.940979066
41.015,0.05,39.71,0.012442,4.444007915,9.940979066
41.055,0.05,39.71,0.012442,4.444007915,9.940979066
41.095,0.05,39.71,0.012442,4.444007915,9.940979066
41.135,0.05,39.71,0.012442,4.444007915,9.940979066
41.175,0.05,39.71,0.012442,4.444007915,9.940979066
41.214,0.05,39.71,0.012442,4.444007915,9.940979066
41.254,0.04,39.71,0.0099536,3.974841516,8.891481981
41.294,0.04,39.71,0.0099536,3.974841516,8.891481981
41.334,0.05,39.71,0.012442,4.444007915,9.940979066
41.374,0.05,39.71,0.012442,4.444007915,9.940979066
41.414,0.05,39.71,0.012442,4.444007915,9.940979066
41.454,0.05,39.71,0.012442,4.444007915,9.940979066
41.494,0.05,39.71,0.012442,4.444007915,9.940979066
41.534,0.06,39.71,0.0149304,4.868166762,10.88979696
41.574,0.05,39.71,0.012442,4.444007915,9.940979066
41.614,0.05,39.71,0.012442,4.444007915,9.940979066
41.654,0.05,39.71,0.012442,4.444007915,9.940979066
41.694,0.04,39.71,0.0099536,3.974841516,8.891481981
41.734,0.04,39.71,0.0099536,3.974841516,8.891481981
41.774,0.04,39.71,0.0099536,3.974841516,8.891481981
41.814,0.05,39.71,0.012442,4.444007915,9.940979066
41.853,0.06,39.71,0.0149304,4.868166762,10.88979696
41.897,0.05,39.71,0.012442,4.444007915,9.940979066
41.937,0.06,39.71,0.0149304,4.868166762,10.88979696
41.977,0.05,39.71,0.012442,4.444007915,9.940979066
42.018,0.04,39.71,0.0099536,3.974841516,8.891481981
42.07,0.04,39.71,0.0099536,3.974841516,8.891481981
42.109,0.04,39.71,0.0099536,3.974841516,8.891481981
42.149,0.04,39.71,0.0099536,3.974841516,8.891481981
42.189,0.04,39.71,0.0099536,3.974841516,8.891481981
42.23,0.04,39.71,0.0099536,3.974841516,8.891481981
42.27,0.04,39.71,0.0099536,3.974841516,8.891481981
42.31,0.04,39.71,0.0099536,3.974841516,8.891481981
42.35,0.04,39.71,0.0099536,3.974841516,8.891481981
42.39,0.04,39.71,0.0099536,3.974841516,8.891481981
42.43,0.04,39.71,0.0099536,3.974841516,8.891481981
42.47,0.04,39.71,0.0099536,3.974841516,8.891481981
42.51,0.05,39.71,0.012442,4.444007915,9.940979066
42.55,0.05,39.71,0.012442,4.444007915,9.940979066
42.59,0.04,39.71,0.0099536,3.974841516,8.891481981
42.63,0.04,39.71,0.0099536,3.974841516,8.891481981
42.67,0.04,39.71,0.0099536,3.974841516,8.891481981
42.71,0.04,39.71,0.0099536,3.974841516,8.891481981
42.75,0.04,39.71,0.0099536,3.974841516,8.891481981
42.79,0.04,39.71,0.0099536,3.974841516,8.891481981
42.83,0.04,39.71,0.0099536,3.974841516,8.891481981
42.87,0.04,39.71,0.0099536,3.974841516,8.891481981
42.91,0.04,39.71,0.0099536,3.974841516,8.891481981
42.95,0.04,39.71,0.0099536,3.974841516,8.891481981
42.99,0.05,39.71,0.012442,4.444007915,9.940979066
43.03,0.07,39.71,0.0174188,5.258221076,11.76232505
43.07,0.07,39.71,0.0174188,5.258221076,11.76232505
43.115,0.07,39.71,0.0174188,5.258221076,11.76232505
43.155,0.07,39.71,0.0174188,5.258221076,11.76232505
43.195,0.06,39.71,0.0149304,4.868166762,10.88979696
43.235,0.06,39.71,0.0149304,4.868166762,10.88979696
43.275,0.06,39.71,0.0149304,4.868166762,10.88979696
43.316,0.05,39.71,0.012442,4.444007915,9.940979066
43.356,0.05,39.71,0.012442,4.444007915,9.940979066
43.396,0.06,39.71,0.0149304,4.868166762,10.88979696
43.436,0.06,39.71,0.0149304,4.868166762,10.88979696
43.475,0.06,39.71,0.0149304,4.868166762,10.88979696
43.515,0.06,39.71,0.0149304,4.868166762,10.88979696
43.555,0.06,39.71,0.0149304,4.868166762,10.88979696
43.595,0.05,39.71,0.012442,4.444007915,9.940979066
43.635,0.05,39.71,0.012442,4.444007915,9.940979066
43.675,0.06,39.71,0.0149304,4.868166762,10.88979696
43.715,0.05,39.71,0.012442,4.444007915,9.940979066
43.755,0.05,39.71,0.012442,4.444007915,9.940979066
43.795,0.05,39.71,0.012442,4.444007915,9.940979066
43.835,0.05,39.71,0.012442,4.444007915,9.940979066
43.875,0.04,39.71,0.0099536,3.974841516,8.891481981
43.915,0.05,39.71,0.012442,4.444007915,9.940979066
43.955,0.05,39.71,0.012442,4.444007915,9.940979066
43.995,0.05,39.71,0.012442,4.444007915,9.940979066
44.035,0.04,39.71,0.0099536,3.974841516,8.891481981
44.075,0.05,39.71,0.012442,4.444007915,9.940979066
44.114,0.06,39.71,0.0149304,4.868166762,10.88979696
44.154,0.06,39.71,0.0149304,4.868166762,10.88979696
44.194,0.07,39.71,0.0174188,5.258221076,11.76232505
44.234,0.06,39.71,0.0149304,4.868166762,10.88979696
44.274,0.06,39.71,0.0149304,4.868166762,10.88979696
44.318,0.06,39.71,0.0149304,4.868166762,10.88979696
44.358,0.06,39.71,0.0149304,4.868166762,10.88979696
44.398,0.05,39.71,0.012442,4.444007915,9.940979066
44.438,0.06,39.71,0.0149304,4.868166762,10.88979696
44.478,0.05,39.71,0.012442,4.444007915,9.940979066
44.519,0.05,39.71,0.012442,4.444007915,9.940979066
44.559,0.06,39.71,0.0149304,4.868166762,10.88979696
44.599,0.05,39.71,0.012442,4.444007915,9.940979066
44.639,0.05,39.71,0.012442,4.444007915,9.940979066
44.679,0.04,39.71,0.0099536,3.974841516,8.891481981
44.719,0.04,39.71,0.0099536,3.974841516,8.891481981
44.759,0.06,39.71,0.0149304,4.868166762,10.88979696
44.798,0.06,39.71,0.0149304,4.868166762,10.88979696
44.838,0.07,39.71,0.0174188,5.258221076,11.76232505
44.878,0.07,39.71,0.0174188,5.258221076,11.76232505
44.918,0.06,39.71,0.0149304,4.868166762,10.88979696
44.958,0.07,39.71,0.0174188,5.258221076,11.76232505
44.998,0.07,39.71,0.0174188,5.258221076,11.76232505
45.038,0.06,39.71,0.0149304,4.868166762,10.88979696
45.079,0.06,39.71,0.0149304,4.868166762,10.88979696
45.119,0.06,39.71,0.0149304,4.868166762,10.88979696
45.159,0.06,39.71,0.0149304,4.868166762,10.88979696
45.199,0.06,39.71,0.0149304,4.868166762,10.88979696
45.239,0.08,39.71,0.0199072,5.621274781,12.57445441
45.279,0.08,39.71,0.0199072,5.621274781,12.57445441
45.319,0.08,39.71,0.0199072,5.621274781,12.57445441
45.359,0.07,39.71,0.0174188,5.258221076,11.76232505
45.399,0.06,39.71,0.0149304,4.868166762,10.88979696
45.438,0.06,39.71,0.0149304,4.868166762,10.88979696
45.478,0.06,39.71,0.0149304,4.868166762,10.88979696
45.523,0.05,39.71,0.012442,4.444007915,9.940979066
45.563,0.05,39.71,0.012442,4.444007915,9.940979066
45.603,0.05,39.71,0.012442,4.444007915,9.940979066
45.643,0.05,39.71,0.012442,4.444007915,9.940979066
45.683,0.06,39.71,0.0149304,4.868166762,10.88979696
45.723,0.06,39.71,0.0149304,4.868166762,10.88979696
45.763,0.07,39.71,0.0174188,5.258221076,11.76232505
45.804,0.06,39.71,0.0149304,4.868166762,10.88979696
45.844,0.06,39.71,0.0149304,4.868166762,10.88979696
45.884,0.07,39.71,0.0174188,5.258221076,11.76232505
45.924,0.07,39.71,0.0174188,5.258221076,11.76232505
45.964,0.07,39.71,0.0174188,5.258221076,11.76232505
46.004,0.07,39.71,0.0174188,5.258221076,11.76232505
46.044,0.06,39.71,0.0149304,4.868166762,10.88979696
46.084,0.06,39.71,0.0149304,4.868166762,10.88979696
46.124,0.07,39.71,0.0174188,5.258221076,11.76232505
46.163,0.06,39.71,0.0149304,4.868166762,10.88979696
46.203,0.06,39.71,0.0149304,4.868166762,10.88979696
46.243,0.05,39.71,0.012442,4.444007915,9.940979066
46.283,0.05,39.71,0.012442,4.444007915,9.940979066
46.323,0.05,39.71,0.012442,4.444007915,9.940979066
46.363,0.05,39.71,0.012442,4.444007915,9.940979066
46.403,0.07,39.71,0.0174188,5.258221076,11.76232505
46.443,0.07,39.71,0.0174188,5.258221076,11.76232505
46.483,0.07,39.71,0.0174188,5.258221076,11.76232505
46.523,0.07,39.71,0.0174188,5.258221076,11.76232505
46.563,0.07,39.71,0.0174188,5.258221076,11.76232505
46.603,0.06,39.71,0.0149304,4.868166762,10.88979696
46.643,0.05,39.71,0.012442,4.444007915,9.940979066
46.683,0.05,39.71,0.012442,4.444007915,9.940979066
46.727,0.05,39.71,0.012442,4.444007915,9.940979066
46.767,0.04,39.71,0.0099536,3.974841516,8.891481981
46.807,0.05,39.71,0.012442,4.444007915,9.940979066
46.846,0.05,39.71,0.012442,4.444007915,9.940979066
46.886,0.05,39.71,0.012442,4.444007915,9.940979066
46.926,0.05,39.71,0.012442,4.444007915,9.940979066
46.966,0.05,39.71,0.012442,4.444007915,9.940979066
47.006,0.06,39.71,0.0149304,4.868166762,10.88979696
47.047,0.05,39.71,0.012442,4.444007915,9.940979066
47.088,0.05,39.71,0.012442,4.444007915,9.940979066
47.139,0.05,39.71,0.012442,4.444007915,9.940979066
47.179,0.05,39.71,0.012442,4.444007915,9.940979066
47.219,0.05,39.71,0.012442,4.444007915,9.940979066
47.259,0.05,39.71,0.012442,4.444007915,9.940979066
47.299,0.05,39.71,0.012442,4.444007915,9.940979066
47.339,0.04,39.71,0.0099536,3.974841516,8.891481981
47.379,0.04,39.71,0.0099536,3.974841516,8.891481981
47.419,0.04,39.71,0.0099536,3.974841516,8.891481981
47.46,0.04,39.71,0.0099536,3.974841516,8.891481981
47.5,0.03,39.71,0.0074652,3.442313729,7.700249273
47.54,0.03,39.71,0.0074652,3.442313729,7.700249273
47.58,0.03,39.71,0.0074652,3.442313729,7.700249273
47.62,0.03,39.71,0.0074652,3.442313729,7.700249273
47.66,0.03,39.71,0.0074652,3.442313729,7.700249273
47.699,0.03,39.71,0.0074652,3.442313729,7.700249273
47.739,0.02,39.71,0.0049768,2.81063739,6.287227204
47.779,0.03,39.71,0.0074652,3.442313729,7.700249273
47.819,0.03,39.71,0.0074652,3.442313729,7.700249273
47.859,0.04,39.71,0.0099536,3.974841516,8.891481981
47.899,0.04,39.71,0.0099536,3.974841516,8.891481981
47.939,0.04,39.71,0.0099536,3.974841516,8.891481981
47.997,0.03,39.71,0.0074652,3.442313729,7.700249273
48.037,0.05,39.71,0.012442,4.444007915,9.940979066
48.077,0.05,39.71,0.012442,4.444007915,9.940979066
48.117,0.05,39.71,0.012442,4.444007915,9.940979066
48.157,0.05,39.71,0.012442,4.444007915,9.940979066
48.197,0.05,39.71,0.012442,4.444007915,9.940979066
48.237,0.04,39.71,0.0099536,3.974841516,8.891481981
48.277,0.05,39.71,0.012442,4.444007915,9.940979066
48.317,0.04,39.71,0.0099536,3.974841516,8.891481981
48.358,0.05,39.71,0.012442,4.444007915,9.940979066
48.398,0.05,39.71,0.012442,4.444007915,9.940979066
48.438,0.04,39.71,0.0099536,3.974841516,8.891481981
48.478,0.04,39.71,0.0099536,3.974841516,8.891481981
48.518,0.04,39.71,0.0099536,3.974841516,8.891481981
48.558,0.04,39.71,0.0099536,3.974841516,8.891481981
48.598,0.03,39.71,0.0074652,3.442313729,7.700249273
48.637,0.03,39.71,0.0074652,3.442313729,7.700249273
48.677,0.02,39.71,0.0049768,2.81063739,6.287227204
48.717,0.03,39.71,0.0074652,3.442313729,7.700249273
48.757,0.03,39.71,0.0074652,3.442313729,7.700249273
48.797,0.03,39.71,0.0074652,3.442313729,7.700249273
48.837,0.02,39.71,0.0049768,2.81063739,6.287227204
48.877,0.02,39.71,0.0049768,2.81063739,6.287227204
48.917,0.03,39.71,0.0074652,3.442313729,7.700249273
48.957,0.03,39.71,0.0074652,3.442313729,7.700249273
48.997,0.02,39.71,0.0049768,2.81063739,6.287227204
49.037,0.02,39.71,0.0049768,2.81063739,6.287227204
49.077,0.02,39.71,0.0049768,2.81063739,6.287227204
49.117,0.01,39.71,0.0024884,1.987420758,4.445740991
49.157,0.01,39.71,0.0024884,1.987420758,4.445740991
49.201,0.02,39.71,0.0049768,2.81063739,6.287227204
49.242,0.02,39.71,0.0049768,2.81063739,6.287227204
49.282,0.03,39.71,0.0074652,3.442313729,7.700249273
49.321,0.03,39.71,0.0074652,3.442313729,7.700249273
49.361,0.02,39.71,0.0049768,2.81063739,6.287227204
49.401,0.03,39.71,0.0074652,3.442313729,7.700249273
49.441,0.04,39.71,0.0099536,3.974841516,8.891481981
49.481,0.04,39.71,0.0099536,3.974841516,8.891481981
49.521,0.04,39.71,0.0099536,3.974841516,8.891481981
49.561,0.04,39.71,0.0099536,3.974841516,8.891481981
49.601,0.04,39.71,0.0099536,3.974841516,8.891481981
49.641,0.03,39.71,0.0074652,3.442313729,7.700249273
49.681,0.02,39.71,0.0049768,2.81063739,6.287227204
49.721,0.02,39.71,0.0049768,2.81063739,6.287227204
49.761,0.02,39.71,0.0049768,2.81063739,6.287227204
49.801,0.02,39.71,0.0049768,2.81063739,6.287227204
49.842,0.02,39.71,0.0049768,2.81063739,6.287227204
49.882,0.03,39.71,0.0074652,3.442313729,7.700249273
49.922,0.03,39.71,0.0074652,3.442313729,7.700249273
49.961,0.02,39.71,0.0049768,2.81063739,6.287227204
50.001,0.02,39.71,0.0049768,2.81063739,6.287227204
50.041,0.03,39.71,0.0074652,3.442313729,7.700249273
50.081,0.03,39.71,0.0074652,3.442313729,7.700249273
50.121,0.03,39.71,0.0074652,3.442313729,7.700249273
50.161,0.03,39.71,0.0074652,3.442313729,7.700249273
50.201,0.03,39.71,0.0074652,3.442313729,7.700249273
50.241,0.03,39.71,0.0074652,3.442313729,7.700249273
50.281,0.03,39.71,0.0074652,3.442313729,7.700249273
50.321,0.03,39.71,0.0074652,3.442313729,7.700249273
50.361,0.03,39.71,0.0074652,3.442313729,7.700249273
50.407,0.03,39.71,0.0074652,3.442313729,7.700249273
50.447,0.03,39.71,0.0074652,3.442313729,7.700249273
50.487,0.03,39.71,0.0074652,3.442313729,7.700249273
50.527,0.03,39.71,0.0074652,3.442313729,7.700249273
50.567,0.02,39.71,0.0049768,2.81063739,6.287227204
50.607,0.02,39.71,0.0049768,2.81063739,6.287227204
50.647,0.02,39.71,0.0049768,2.81063739,6.287227204
50.686,0.02,39.71,0.0049768,2.81063739,6.287227204
50.726,0.02,39.71,0.0049768,2.81063739,6.287227204
50.766,0.02,39.71,0.0049768,2.81063739,6.287227204
50.806,0.02,39.71,0.0049768,2.81063739,6.287227204
50.846,0.03,39.71,0.0074652,3.442313729,7.700249273
50.886,0.03,39.71,0.0074652,3.442313729,7.700249273
50.926,0.02,39.71,0.0049768,2.81063739,6.287227204
50.966,0.03,39.71,0.0074652,3.442313729,7.700249273
51.006,0.02,39.71,0.0049768,2.81063739,6.287227204
51.046,0.03,39.71,0.0074652,3.442313729,7.700249273
51.087,0.03,39.71,0.0074652,3.442313729,7.700249273
51.127,0.03,39.71,0.0074652,3.442313729,7.700249273
51.167,0.03,39.71,0.0074652,3.442313729,7.700249273
51.207,0.03,39.71,0.0074652,3.442313729,7.700249273
51.247,0.04,39.71,0.0099536,3.974841516,8.891481981
51.287,0.04,39.71,0.0099536,3.974841516,8.891481981
51.326,0.03,39.71,0.0074652,3.442313729,7.700249273
51.366,0.03,39.71,0.0074652,3.442313729,7.700249273
51.406,0.03,39.71,0.0074652,3.442313729,7.700249273
51.446,0.03,39.71,0.0074652,3.442313729,7.700249273
51.486,0.02,39.71,0.0049768,2.81063739,6.287227204
51.526,0.01,39.71,0.0024884,1.987420758,4.445740991
51.566,0.02,39.71,0.0049768,2.81063739,6.287227204
51.61,0.02,39.71,0.0049768,2.81063739,6.287227204
51.65,0.02,39.71,0.0049768,2.81063739,6.287227204
51.69,0.02,39.71,0.0049768,2.81063739,6.287227204
51.73,0.02,39.71,0.0049768,2.81063739,6.287227204
